twitter#0000,http://twitter.com/__kyoichi/status/1383609130011660288,2021-04-18 03:28:04.671000,
twitter#0000,http://twitter.com/__kyoichi/status/1383585431774633994,2021-04-18 03:28:04.066000,
twitter#0000,http://twitter.com/__kyoichi/status/1383471213113012227,2021-04-17 19:28:23.751000,
twitter#0000,http://twitter.com/__kyoichi/status/1383462311780700160,2021-04-17 17:28:06.631000,
twitter#0000,http://twitter.com/__kyoichi/status/1383381711434653696,2021-04-17 11:28:04.090000,
twitter#0000,http://twitter.com/__kyoichi/status/1383381506962251778,2021-04-17 11:27:30.777000,
twitter#0000,http://twitter.com/__kyoichi/status/1383381430617530373,2021-04-17 11:27:30.499000,
